x,y,u,v
1.82,0.2,1.186430318,0.09103915821
1.82,0.205,1.183391706,0.09400522152
1.82,0.21,1.182850858,0.09573459369
1.82,0.215,1.184882837,0.09616198498
1.82,0.22,1.18971606,0.09519479451
1.82,0.225,1.197274432,0.09286054054
1.82,0.23,1.20742398,0.08922822277
1.82,0.235,1.220070043,0.08432689598
1.82,0.24,1.234858823,0.07828867035
1.82,0.245,1.251029966,0.07143234417
1.82,0.25,1.268276733,0.06384558662
1.82,0.255,1.285723875,0.05576730925
1.82,0.26,1.301974964,0.04769247655
1.82,0.265,1.316703715,0.03963625902
1.82,0.27,1.327996,0.032065908
1.82,0.275,1.335130067,0.02522048022
1.82,0.28,1.336727417,0.0192442668
1.82,0.285,1.332043381,0.01436545043
1.82,0.29,1.320426821,0.01062334431
1.82,0.295,1.301619102,0.007964966352
1.82,0.3,1.275586548,0.006422391538
1.82,0.305,1.243106456,0.005704461795
1.82,0.31,1.204650961,0.005662817359
1.82,0.315,1.161121137,0.006143935574
1.82,0.32,1.113926704,0.006772937128
1.82,0.325,1.063347961,0.007489299302
1.82,0.33,1.010718507,0.008071995066
1.82,0.335,0.9563337668,0.008404318924
1.82,0.34,0.9005937709,0.008483354066
1.82,0.345,0.843622029,0.008270880313
1.82,0.35,0.7854024833,0.007811354702
1.82,0.355,0.7258416877,0.007152220367
1.82,0.36,0.6648123493,0.006357518457
1.82,0.365,0.6022296553,0.005484031154
1.82,0.37,0.5380985114,0.004584963561
1.82,0.375,0.4725032316,0.003701900875
1.82,0.38,0.4056472205,0.002866754944
1.82,0.385,0.337821254,0.002102581841
1.82,0.39,0.2693965265,0.001427983334
1.82,0.395,0.2008434327,0.0008605680526
1.82,0.4,0.1326785619,0.0004160594641
1.82,0.405,0.06549518753,0.0001158432452
1.82,0.41,-2.473394523e-16,-4.847504743e-22
1.825,0,0,0
1.825,0.005,0.06593148647,1.212969381e-05
1.825,0.01,0.133211559,1.852530671e-05
1.825,0.015,0.2013651974,-1.560036269e-05
1.825,0.02,0.2698807346,-0.0001041159918
1.825,0.025,0.3382951413,-0.0002415801688
1.825,0.03,0.4062033618,-0.0004115811263
1.825,0.035,0.4732849228,-0.0005862444362
1.825,0.04,0.5392989848,-0.0007389314626
1.825,0.045,0.6040353136,-0.0008342223172
1.825,0.05,0.6673310455,-0.0008475381495
1.825,0.055,0.7289357138,-0.0007439985144
1.825,0.06,0.7886928284,-0.0005067097825
1.825,0.065,0.8462100501,-0.0001132452281
1.825,0.07,0.9012903659,0.0004426588826
1.825,0.075,0.9534177889,0.001157814911
1.825,0.08,1.002320475,0.002012485107
1.825,0.085,1.047498407,0.003023924656
1.825,0.09,1.088671723,0.00411888196
1.825,0.095,1.125484233,0.005310825248
1.825,0.1,1.157844513,0.006616726099
1.825,0.105,1.185607779,0.008006789325
1.825,0.11,1.208877417,0.009528619411
1.825,0.115,1.22773933,0.01125114684
1.825,0.12,1.242465329,0.01324631728
1.825,0.125,1.253276481,0.0155684212
1.825,0.13,1.260558204,0.01833281675
1.825,0.135,1.264433633,0.02157778713
1.825,0.14,1.265470594,0.02539002585
1.825,0.145,1.263836946,0.02976079025
1.825,0.15,1.25984856,0.03467742236
1.825,0.155,1.254033629,0.04011428514
1.825,0.16,1.24650837,0.046023401
1.825,0.165,1.237990908,0.05219489134
1.825,0.17,1.228571977,0.05861950955
1.825,0.175,1.219022805,0.0650080737
1.825,0.18,1.209601976,0.07125923939
1.825,0.185,1.20084031,0.07713616871
1.825,0.19,1.193305936,0.08238294588
1.825,0.195,1.187191674,0.08692379269
1.825,0.2,1.183163003,0.09045338488
1.825,0.205,1.181298596,0.09291507804
1.825,0.21,1.182024093,0.09411809641
1.825,0.215,1.185403077,0.09401629052
1.825,0.22,1.191631368,0.09252623681
1.825,0.225,1.20045513,0.08975217874
1.825,0.23,1.21194305,0.08564025693
1.825,0.235,1.225799502,0.08030675366
1.825,0.24,1.241401433,0.07403409636
1.825,0.245,1.258422221,0.06690311385
1.825,0.25,1.276253321,0.05909675563
1.825,0.255,1.293784854,0.05103724546
1.825,0.26,1.310158493,0.04293738256
1.825,0.265,1.324497504,0.03501160877
1.825,0.27,1.335089617,0.02771081452
1.825,0.275,1.341387268,0.02114957642
1.825,0.28,1.342016661,0.01555252981
1.825,0.285,1.336097403,0.01109898858
1.825,0.29,1.323400652,0.007788377121
1.825,0.295,1.303473023,0.005595771408
1.825,0.3,1.276516517,0.004459838625
1.825,0.305,1.243293922,0.004111808396
1.825,0.31,1.20417792,0.004465279043
1.825,0.315,1.160479542,0.005155316975
1.825,0.32,1.113056432,0.006012875919
1.825,0.325,1.062677663,0.006878439763
1.825,0.33,1.010213364,0.007552627376
1.825,0.335,0.9560985908,0.007979118833
1.825,0.34,0.9006371987,0.008089463384
1.825,0.345,0.8439492403,0.007920057555
1.825,0.35,0.7859620277,0.00748311505
1.825,0.355,0.7265638543,0.006853472341
1.825,0.36,0.6656403904,0.006087016016
1.825,0.365,0.6031084437,0.005244068685
1.825,0.37,0.5389768373,0.004380771403
1.825,0.375,0.47334927,0.003532676418
1.825,0.38,0.4064306835,0.00273191253
1.825,0.385,0.3385231417,0.001999572691
1.825,0.39,0.270006139,0.001355268999
1.825,0.395,0.2013401405,0.0008141052441
1.825,0.4,0.1330452015,0.0003921588722
1.825,0.405,0.06570620058,0.0001088073949
1.825,0.41,-7.588154799e-16,-1.448618578e-21
1.83,0,0,0
1.83,0.005,0.06591579748,1.175123249e-05
1.83,0.01,0.1332249433,1.335578265e-05
1.83,0.015,0.2014319089,-3.139995357e-05
1.83,0.02,0.2700058987,-0.0001354448789
1.83,0.025,0.338461607,-0.0002931817995
1.83,0.03,0.4063852319,-0.0004846991767
1.83,0.035,0.4734639756,-0.0006852247187
1.83,0.04,0.5394477101,-0.0008662278086
1.83,0.045,0.6041090946,-0.0009910664826
1.83,0.05,0.6672998395,-0.001037072567
1.83,0.055,0.7288088686,-0.0009680684893
1.83,0.06,0.7883749159,-0.000766095166
1.83,0.065,0.8457897034,-0.0004038437773
1.83,0.07,0.9006398482,0.0001238766102
1.83,0.075,0.9526296876,0.0008396215576
1.83,0.08,1.001383668,0.001710564564
1.83,0.085,1.046382966,0.002742333566
1.83,0.09,1.087469475,0.003932835729
1.83,0.095,1.124180347,0.005240451081
1.83,0.1,1.156412274,0.006656443268
1.83,0.105,1.184062856,0.008243270403
1.83,0.11,1.207138621,0.009966194993
1.83,0.115,1.225800459,0.0118986602
1.83,0.12,1.240219858,0.01410716818
1.83,0.125,1.250621446,0.01664913608
1.83,0.13,1.257465254,0.01959874177
1.83,0.135,1.260865987,0.02300829164
1.83,0.14,1.261338157,0.02691446135
1.83,0.145,1.259120813,0.03137084264
1.83,0.15,1.254705665,0.036316354
1.83,0.155,1.248359044,0.04171928468
1.83,0.16,1.24050488,0.04753891174
1.83,0.165,1.231750398,0.0535906499
1.83,0.17,1.222226811,0.05981919428
1.83,0.175,1.212844852,0.06592451884
1.83,0.18,1.203644742,0.07188221779
1.83,0.185,1.19545082,0.07735113
1.83,0.19,1.18860813,0.08217829871
1.83,0.195,1.183388059,0.08624853268
1.83,0.2,1.180377021,0.08927815939
1.83,0.205,1.1797287,0.09119948314
1.83,0.21,1.181743988,0.09186749974
1.83,0.215,1.186490297,0.09120891698
1.83,0.22,1.193991251,0.08923697535
1.83,0.225,1.204156531,0.08597622639
1.83,0.23,1.216917091,0.08138715443
1.83,0.235,1.231734582,0.07576387459
1.83,0.24,1.248221736,0.06922941903
1.83,0.245,1.266155193,0.06178664539
1.83,0.25,1.284123334,0.05400763225
1.83,0.255,1.301872271,0.0459473691
1.83,0.26,1.31821621,0.03786704056
1.83,0.265,1.33194067,0.03023491328
1.83,0.27,1.341975643,0.02317548055
1.83,0.275,1.347246405,0.0169841856
1.83,0.28,1.346830018,0.0118371275
1.83,0.285,1.339800167,0.007832125258
1.83,0.29,1.325892668,0.005022183523
1.83,0.295,1.304899747,0.003304781584
1.83,0.3,1.277037987,0.002586292906
1.83,0.305,1.24305033,0.00265530952
1.83,0.31,1.203515039,0.003319478986
1.83,0.315,1.159638782,0.004238434704
1.83,0.32,1.111950501,0.005362716449
1.83,0.325,1.061893004,0.006326183661
1.83,0.33,1.00956612,0.007088026739
1.83,0.335,0.9557913822,0.007578413958
1.83,0.34,0.9006605726,0.007732268802
1.83,0.345,0.8442488381,0.007581364209
1.83,0.35,0.7864937988,0.007171463984
1.83,0.355,0.7272631902,0.006562789414
1.83,0.36,0.666437405,0.005824287141
1.83,0.365,0.6039485401,0.005011531262
1.83,0.37,0.5398238853,0.004180921646
1.83,0.375,0.4741628508,0.003368542565
1.83,0.38,0.4071837192,0.002599537537
1.83,0.385,0.339197562,0.001899897882
1.83,0.39,0.2705879433,0.001284066855
1.83,0.395,0.2018125371,0.0007684466294
1.83,0.4,0.133391814,0.0003684992495
1.83,0.405,0.06590433141,0.0001017525221
1.83,0.41,-6.519251379e-16,-1.05571408e-21
1.835,0,0,0
1.835,0.005,0.06590289983,1.046416359e-05
1.835,0.01,0.1332473805,5.269030386e-06
1.835,0.015,0.2015136439,-5.266902883e-05
1.835,0.02,0.2701472342,-0.000175317181
1.835,0.025,0.3386527932,-0.0003544100692
1.835,0.03,0.4066054766,-0.0005719890078
1.835,0.035,0.4736762498,-0.0008003300442
1.835,0.04,0.5396200681,-0.001011675575
1.835,0.045,0.6042185965,-0.001171526011
1.835,0.05,0.6673088483,-0.001255077829
1.835,0.055,0.7286971302,-0.001232175133
1.835,0.06,0.7880985154,-0.001067813965
1.835,0.065,0.8453734447,-0.0007496244394
1.835,0.07,0.9000293127,-0.0002541359529
1.835,0.075,0.9518609854,0.0004224085766
1.835,0.08,1.000408339,0.001292564664
1.835,0.085,1.045285309,0.002338832935
1.835,0.09,1.086175112,0.003545855034
1.835,0.095,1.122762583,0.004944980728
1.835,0.1,1.154854294,0.006476582828
1.835,0.105,1.182339568,0.0081798068
1.835,0.11,1.205227005,0.01008112643
1.835,0.115,1.223635183,0.01220291269
1.835,0.12,1.23774615,0.01458094662
1.835,0.125,1.247832548,0.01730956376
1.835,0.13,1.254204367,0.02042879684
1.835,0.135,1.257146585,0.02397751388
1.835,0.14,1.257165801,0.02800159351
1.835,0.145,1.254364408,0.03251793456
1.835,0.15,1.249516186,0.03747909101
1.835,0.155,1.242719965,0.04287952015
1.835,0.16,1.23463497,0.04856765027
1.835,0.165,1.225670061,0.05447684109
1.835,0.17,1.216171021,0.06048440638
1.835,0.175,1.206940205,0.06632108201
1.835,0.18,1.198085031,0.07194308743
1.835,0.185,1.190483098,0.07699511916
1.835,0.19,1.184310991,0.0814037204
1.835,0.195,1.180080209,0.08496474751
1.835,0.2,1.178155474,0.08747477477
1.835,0.205,1.178693706,0.08885394927
1.835,0.21,1.181976194,0.08896521807
1.835,0.215,1.188062533,0.08778360417
1.835,0.22,1.196841495,0.08532479896
1.835,0.225,1.208379321,0.08151627893
1.835,0.23,1.222137254,0.07663294284
1.835,0.235,1.237960835,0.07070695976
1.835,0.24,1.255449215,0.06380898478
1.835,0.245,1.27377495,0.05633412233
1.835,0.25,1.292115523,0.0485181836
1.835,0.255,1.310010602,0.04044817449
1.835,0.26,1.325951693,0.03262810243
1.835,0.265,1.339128379,0.025271578
1.835,0.27,1.348526046,0.0185425469
1.835,0.275,1.35263711,0.01282669471
1.835,0.28,1.351186915,0.008152887824
1.835,0.285,1.342929754,0.004670210225
1.835,0.29,1.327899585,0.002355088006
1.835,0.295,1.305807756,0.001152375153
1.835,0.3,1.277148806,0.0008612833662
1.835,0.305,1.242444393,0.001312914586
1.835,0.31,1.202545105,0.002281535045
1.835,0.315,1.158446465,0.003467022887
1.835,0.32,1.110861326,0.004740684184
1.835,0.325,1.060950047,0.005831528239
1.835,0.33,1.00892814,0.006692316002
1.835,0.335,0.9554520221,0.007207299346
1.835,0.34,0.9006552725,0.007398518741
1.835,0.345,0.8445234991,0.007264968894
1.835,0.35,0.7870082628,0.006871964927
1.835,0.355,0.7279351973,0.006286232523
1.835,0.36,0.6672103568,0.005571626788
1.835,0.365,0.6047634062,0.004788018473
1.835,0.37,0.5406337082,0.003990038741
1.835,0.375,0.474942246,0.003208275227
1.835,0.38,0.407903011,0.002472855732
1.835,0.385,0.3398448533,0.001803296505
1.835,0.39,0.271142937,0.001215133438
1.835,0.395,0.2022611307,0.0007241948134
1.835,0.4,0.1337190439,0.0003453869708
1.835,0.405,0.06608975035,9.478338649e-05
1.835,0.41,-4.722834667e-16,-7.097296131e-22
1.84,0,0,0
1.84,0.005,0.065894382,8.281409359e-06
1.84,0.01,0.133280969,-5.690342261e-06
1.84,0.015,0.2016133757,-7.917478597e-05
1.84,0.02,0.2703127876,-0.0002215921953
1.84,0.025,0.3388664125,-0.0004257804985
1.84,0.03,0.4068404914,-0.0006693161967
1.84,0.035,0.4739139796,-0.000928372125
1.84,0.04,0.5398267223,-0.001172101644
1.84,0.045,0.6043716493,-0.001372217383
1.84,0.05,0.6673591795,-0.001496599001
1.84,0.055,0.7286284334,-0.001517840974
1.84,0.06,0.7878902613,-0.001402243348
1.84,0.065,0.8449951637,-0.001139388434
1.84,0.07,0.8994648836,-0.0006959620503
1.84,0.075,0.9511350465,-6.403825699e-05
1.84,0.08,0.9994301749,0.0007656738079
1.84,0.085,1.044169267,0.001802132535
1.84,0.09,1.084860486,0.003027490018
1.84,0.095,1.121269866,0.004436962278
1.84,0.1,1.153191832,0.00605730356
1.84,0.105,1.180493142,0.007861615683
1.84,0.11,1.20315553,0.009862446493
1.84,0.115,1.221324186,0.01214320765
1.84,0.12,1.235082454,0.01467977968
1.84,0.125,1.244869373,0.01756011603
1.84,0.13,1.250780341,0.02081570791
1.84,0.135,1.253294557,0.02449491541
1.84,0.14,1.252839066,0.0286100408
1.84,0.145,1.249630469,0.03317697688
1.84,0.15,1.244350587,0.03813348585
1.84,0.155,1.237176113,0.04349446272
1.84,0.16,1.228907715,0.04907823854
1.84,0.165,1.219726221,0.05484675184
1.84,0.17,1.210365496,0.06059063603
1.84,0.175,1.201339033,0.06614617125
1.84,0.18,1.192909402,0.07140576781
1.84,0.185,1.185952813,0.07604010941
1.84,0.19,1.180534478,0.08000855431
1.84,0.195,1.177300082,0.08304102684
1.84,0.2,1.176445093,0.08502466017
1.84,0.205,1.178241085,0.08583318892
1.84,0.21,1.182786045,0.08540097716
1.84,0.215,1.190140077,0.08371950213
1.84,0.22,1.200250229,0.08074247589
1.84,0.225,1.212888371,0.07657065159
1.84,0.23,1.227778053,0.07131506959
1.84,0.235,1.24464622,0.06501933611
1.84,0.24,1.262643903,0.05806262903
1.84,0.245,1.281416305,0.05055093375
1.84,0.25,1.300205025,0.04263822907
1.84,0.255,1.31779268,0.03482671738
1.84,0.26,1.33343984,0.02725199137
1.84,0.265,1.346037284,0.02017721713
1.84,0.27,1.354505169,0.01392891916
1.84,0.275,1.357689946,0.00867174858
1.84,0.28,1.354982843,0.00456321349
1.84,0.285,1.345588364,0.00161569128
1.84,0.29,1.32941358,-0.0001851012558
1.84,0.295,1.306209602,-0.0008382082525
1.84,0.3,1.276844863,-0.000719015103
1.84,0.305,1.241471886,0.0001351328966
1.84,0.31,1.201314505,0.001376967423
1.84,0.315,1.15703772,0.002811592291
1.84,0.32,1.109632612,0.004215691933
1.84,0.325,1.059873178,0.005419945786
1.84,0.33,1.008202003,0.006340136368
1.84,0.335,0.9550962905,0.006896466136
1.84,0.34,0.9006231493,0.007093875343
1.84,0.345,0.8447885843,0.00698131944
1.84,0.35,0.7875017214,0.006595262356
1.84,0.355,0.7285913109,0.006025195533
1.84,0.36,0.667956446,0.005332401939
1.84,0.365,0.6055445123,0.004574899327
1.84,0.37,0.5414145131,0.003807258561
1.84,0.375,0.4756875442,0.003056686799
1.84,0.38,0.4086003508,0.002352819204
1.84,0.385,0.3404596377,0.001711275119
1.84,0.39,0.2716724096,0.001149679533
1.84,0.395,0.2026876978,0.000682000346
1.84,0.4,0.1340276734,0.0003231787448
1.84,0.405,0.06626281844,8.801674634e-05
1.84,0.41,-9.10902733e-16,-1.093403443e-21
1.845,0,0,0
1.845,0.005,0.06589179534,5.261474603e-06
1.845,0.01,0.1333278474,-1.923235114e-05
1.845,0.015,0.2017315317,-0.0001098393021
1.845,0.02,0.2705005343,-0.0002749876069
1.845,0.025,0.339109056,-0.0005038898004
1.845,0.03,0.4071205632,-0.0007775205048
1.845,0.035,0.4741884098,-0.001067546573
1.845,0.04,0.5400667642,-0.00134724996
1.845,0.045,0.6045630592,-0.001587158371
1.845,0.05,0.6674569915,-0.00175587481
1.845,0.055,0.7286139576,-0.001826930239
1.845,0.06,0.7877361051,-0.00177240686
1.845,0.065,0.8446660007,-0.001566864712
1.845,0.07,0.8989462634,-0.001183707044
1.845,0.075,0.9504155956,-0.0006119564507
1.845,0.08,0.9985275827,0.0001677960414
1.845,0.085,1.04305518,0.001150538588
1.845,0.09,1.083535669,0.002362058701
1.845,0.095,1.119763579,0.003776617126
1.845,0.1,1.151454127,0.005411362757
1.845,0.105,1.178546838,0.007286040189
1.845,0.11,1.200969403,0.009378617782
1.845,0.115,1.21886996,0.01173497543
1.845,0.12,1.232334823,0.01441122506
1.845,0.125,1.241738957,0.0174084475
1.845,0.13,1.247250521,0.02077227169
1.845,0.135,1.249400501,0.02454260304
1.845,0.14,1.248436137,0.02873853687
1.845,0.145,1.244867029,0.03332702107
1.845,0.15,1.239215243,0.03828576697
1.845,0.155,1.231709523,0.04358523606
1.845,0.16,1.223287749,0.04903915892
1.845,0.165,1.214026211,0.05464725612
1.845,0.17,1.204843492,0.06012702186
1.845,0.175,1.196039342,0.06539700178
1.845,0.18,1.188156912,0.07026611734
1.845,0.185,1.181826459,0.074479294
1.845,0.19,1.17727657,0.07796699647
1.845,0.195,1.175037921,0.08047057381
1.845,0.2,1.175290936,0.08193190161
1.845,0.205,1.178277278,0.08221209642
1.845,0.21,1.184076132,0.08126352078
1.845,0.215,1.19273409,0.07904329088
1.845,0.22,1.204021335,0.07563677726
1.845,0.225,1.217845145,0.0710427173
1.845,0.23,1.233721742,0.06547720265
1.845,0.235,1.251343514,0.05902160902
1.845,0.24,1.269952681,0.05196304888
1.845,0.245,1.289215333,0.04435774367
1.845,0.25,1.307977303,0.0366307486
1.845,0.255,1.325366961,0.02905901976
1.845,0.26,1.340777462,0.02172436287
1.845,0.265,1.352425869,0.01514505066
1.845,0.27,1.360022295,0.009384749116
1.845,0.275,1.362126521,0.004663989846
1.845,0.28,1.35817643,0.001123958823
1.845,0.285,1.347689642,-0.001273303989
1.845,0.29,1.330309555,-0.002479902071
1.845,0.295,1.306254126,-0.00266549815
1.845,0.3,1.276145932,-0.002119065171
1.845,0.305,1.240223994,-0.0008949608893
1.845,0.31,1.199832559,0.0006135212811
1.845,0.315,1.155466396,0.002268883417
1.845,0.32,1.108267851,0.003794258727
1.845,0.325,1.058746422,0.005091586464
1.845,0.33,1.007459188,0.006048603822
1.845,0.335,0.954705489,0.006627342263
1.845,0.34,0.9005910083,0.006830637141
1.845,0.345,0.8450488437,0.006718466542
1.845,0.35,0.7879830133,0.006341926667
1.845,0.355,0.7292297707,0.005781108702
1.845,0.36,0.6686771528,0.0051102353
1.845,0.365,0.6063017871,0.004375687307
1.845,0.37,0.5421631855,0.003634994428
1.845,0.375,0.4764006687,0.00291413865
1.845,0.38,0.4092583632,0.002239474589
1.845,0.385,0.3410537326,0.00162467695
1.845,0.39,0.2721781276,0.001088163571
1.845,0.395,0.2030932472,0.0006423572072
1.845,0.4,0.134318772,0.0003021877412
1.845,0.405,0.06642407761,8.155235021e-05
1.845,0.41,-1.54233414e-15,-1.650288293e-21
1.85,0,0,0
1.85,0.005,0.06589650881,1.47932989e-06
1.85,0.01,0.1333896008,-3.503993175e-05
1.85,0.015,0.2018700388,-0.0001444460786
1.85,0.02,0.2707130049,-0.0003328774418
1.85,0.025,0.339376942,-0.000589585401
1.85,0.03,0.4074168491,-0.0008919389939
1.85,0.035,0.4744973184,-0.001215117192
1.85,0.04,0.5403526568,-0.001531965857
1.85,0.045,0.6047914286,-0.001814331929
1.85,0.05,0.6676087969,-0.002029003969
1.85,0.055,0.7286475736,-0.002154460918
1.85,0.06,0.7876474914,-0.002158517942
1.85,0.065,0.8443983242,-0.002019104989
1.85,0.07,0.8985197896,-0.00170726357
1.85,0.075,0.9497724969,-0.001209970707
1.85,0.08,0.997681084,-0.0005034436161
1.85,0.085,1.041989535,0.0004223282338
1.85,0.09,1.082225847,0.001575937569
1.85,0.095,1.118242211,0.002967661284
1.85,0.1,1.149700032,0.004597611733
1.85,0.105,1.17653673,0.006465541868
1.85,0.11,1.19871897,0.008626791538
1.85,0.115,1.216307056,0.01104713598
1.85,0.12,1.229490155,0.01378058331
1.85,0.125,1.2385232,0.01687897211
1.85,0.13,1.243615197,0.02032240005
1.85,0.135,1.245421732,0.0241511201
1.85,0.14,1.243984725,0.02839451938
1.85,0.145,1.240072896,0.03299580984
1.85,0.15,1.23408538,0.03792481053
1.85,0.155,1.226398174,0.04312907615
1.85,0.16,1.217836651,0.04845500186
1.85,0.165,1.208566394,0.05386655981
1.85,0.17,1.199588417,0.05907832837
1.85,0.175,1.191077255,0.06404394848
1.85,0.18,1.183815702,0.06849737231
1.85,0.185,1.178156969,0.07229342334
1.85,0.19,1.174512682,0.07529551258
1.85,0.195,1.173288175,0.07729156408
1.85,0.2,1.174684688,0.07821669116
1.85,0.205,1.178855365,0.07796264272
1.85,0.21,1.185976934,0.07646266243
1.85,0.215,1.195755348,0.07383169004
1.85,0.22,1.208161864,0.07002609802
1.85,0.225,1.223118243,0.06506959702
1.85,0.23,1.239782272,0.05930327122
1.85,0.235,1.258214734,0.05267122613
1.85,0.24,1.277461067,0.04547882335
1.85,0.245,1.296755354,0.03805960955
1.85,0.25,1.315530928,0.03052733567
1.85,0.255,1.332778968,0.02314026042
1.85,0.26,1.347482123,0.01628427701
1.85,0.265,1.358443813,0.01015492431
1.85,0.27,1.364979467,0.004941378133
1.85,0.275,1.36599064,0.0008127970534
1.85,0.28,1.360860449,-0.002144186782
1.85,0.285,1.349136523,-0.0038787873
1.85,0.29,1.330759447,-0.004578957587
1.85,0.295,1.305834942,-0.004291326363
1.85,0.3,1.274986363,-0.003296824617
1.85,0.305,1.238664485,-0.001739922565
1.85,0.31,1.198131793,4.834280977e-06
1.85,0.315,1.153773917,0.001842170854
1.85,0.32,1.106812134,0.003471102303
1.85,0.325,1.057573886,0.004831510587
1.85,0.33,1.006688897,0.005816966237
1.85,0.335,0.9543147375,0.006401214079
1.85,0.34,0.9005474103,0.006606774652
1.85,0.345,0.8453164921,0.006484594091
1.85,0.35,0.7884536088,0.006113797137
1.85,0.355,0.7298499037,0.005558513419
1.85,0.36,0.6693834028,0.00490133715
1.85,0.365,0.6070314704,0.004190709364
1.85,0.37,0.542883102,0.00347491876
1.85,0.375,0.4770878952,0.002782409816
1.85,0.38,0.4098952282,0.002134221361
1.85,0.385,0.3416179492,0.001545791511
1.85,0.39,0.2726609995,0.001031163128
1.85,0.395,0.2034791227,0.0006056003597
1.85,0.4,0.1345935237,0.0002826595899
1.85,0.405,0.06657424618,7.548319804e-05
1.85,0.41,-1.002558743e-15,-8.397183617e-22
1.855,0,0,0
1.855,0.005,0.06590975105,-2.973215088e-06
1.855,0.01,0.1334677876,-5.280159264e-05
1.855,0.015,0.2020306495,-0.0001821968192
1.855,0.02,0.2709522915,-0.0003954534348
1.855,0.025,0.3396756975,-0.0006787847878
1.855,0.03,0.4077546529,-0.001012670266
1.855,0.035,0.4748370983,-0.001369844616
1.855,0.04,0.5406799715,-0.001723993231
1.855,0.045,0.6050624836,-0.002046001571
1.855,0.05,0.6678246895,-0.002311618112
1.855,0.055,0.7287363726,-0.002488995395
1.855,0.06,0.7876466417,-0.002560832586
1.855,0.065,0.8441995805,-0.002486745597
1.855,0.07,0.8981753521,-0.002258309436
1.855,0.075,0.9492080564,-0.001839256685
1.855,0.08,0.9969213978,-0.001218288244
1.855,0.085,1.040974368,-0.0003757731013
1.855,0.09,1.081011538,0.0007074528465
1.855,0.095,1.116746619,0.002034118999
1.855,0.1,1.147968675,0.003632117351
1.855,0.105,1.174531422,0.005484348012
1.855,0.11,1.196438276,0.007630328259
1.855,0.115,1.213692588,0.0100912747
1.855,0.12,1.226561199,0.01285711788
1.855,0.125,1.235206854,0.01597228186
1.855,0.13,1.239968531,0.01948119814
1.855,0.135,1.241370355,0.02334987823
1.855,0.14,1.239543604,0.02760786432
1.855,0.145,1.235363805,0.03217610542
1.855,0.15,1.229027299,0.03706323128
1.855,0.155,1.221180164,0.04215988869
1.855,0.16,1.212529574,0.0473412265
1.855,0.165,1.203347688,0.052523455
1.855,0.17,1.1946419,0.0574562543
1.855,0.175,1.186514949,0.06210281187
1.855,0.18,1.179871439,0.06615170527
1.855,0.185,1.174947851,0.06952266761
1.855,0.19,1.172263133,0.07200153678
1.855,0.195,1.172066634,0.07348481083
1.855,0.2,1.174608217,0.07389553164
1.855,0.205,1.179997052,0.07313283292
1.855,0.21,1.188254659,0.07118894502
1.855,0.215,1.199179601,0.06813143818
1.855,0.22,1.212823132,0.06387841398
1.855,0.225,1.228579185,0.05873173212
1.855,0.23,1.246092853,0.05276352318
1.855,0.235,1.265202681,0.04598080896
1.855,0.24,1.284710745,0.03891179929
1.855,0.245,1.304158402,0.03164781211
1.855,0.25,1.323042722,0.02426387757
1.855,0.255,1.339660655,0.01733710698
1.855,0.26,1.353702263,0.01096881733
1.855,0.265,1.363958,0.00531981215
1.855,0.27,1.369284741,0.0007227076172
1.855,0.275,1.3692578,-0.002807275736
1.855,0.28,1.36285196,-0.00510176115
1.855,0.285,1.350089546,-0.006277432656
1.855,0.29,1.330689871,-0.006431998368
1.855,0.295,1.304899983,-0.00564925288
1.855,0.3,1.273508539,-0.00426967581
1.855,0.305,1.236870718,-0.002416630005
1.855,0.31,1.196211445,-0.0004463816962
1.855,0.315,1.151952263,0.001544745376
1.855,0.32,1.105265654,0.003259706118
1.855,0.325,1.056386743,0.004660315766
1.855,0.33,1.005902776,0.005650790338
1.855,0.335,0.9539395871,0.006225140075
1.855,0.34,0.9005225271,0.006418208148
1.855,0.345,0.8455771836,0.006282689783
1.855,0.35,0.7889305983,0.005910354832
1.855,0.355,0.7304665194,0.005356375494
1.855,0.36,0.6700648674,0.004715506492
1.855,0.365,0.6077397407,0.004022161993
1.855,0.37,0.5435765306,0.003329032245
1.855,0.375,0.4777492337,0.002661645484
1.855,0.38,0.4105028588,0.002038328795
1.855,0.385,0.3421614868,0.001472693376
1.855,0.39,0.2731232427,0.000979777334
1.855,0.395,0.203846731,0.0005722067048
1.855,0.4,0.1348533935,0.0002648154655
1.855,0.405,0.06671414321,6.987088342e-05
1.855,0.41,-6.332436423e-16,-4.508070736e-22
1.86,0,0,0
1.86,0.005,0.06593255471,-8.018230659e-06
1.86,0.01,0.1335637043,-7.216461867e-05
1.86,0.015,0.2022149122,-0.0002226415055
1.86,0.02,0.2712153864,-0.0004605510101
1.86,0.025,0.3400014568,-0.0007726978973
1.86,0.03,0.4081156018,-0.001136017163
1.86,0.035,0.4752187383,-0.001526789382
1.86,0.04,0.5410436815,-0.001918932613
1.86,0.045,0.6053809369,-0.002281218171
1.86,0.05,0.6680761023,-0.002596080314
1.86,0.055,0.7288912873,-0.002830183393
1.86,0.06,0.787676127,-0.002963606296
1.86,0.065,0.8440876373,-0.002967808678
1.86,0.07,0.8978974569,-0.002818649617
1.86,0.075,0.9487341635,-0.002491866827
1.86,0.08,0.9962441759,-0.001967630488
1.86,0.085,1.040046866,-0.001217379088
1.86,0.09,1.079851938,-0.0002308106871
1.86,0.095,1.115317829,0.001015763396
